transitsite,AGGR_uplinkbitbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_uplinkflowbuffer(%),uplinkcostbuffer(%),AGGR_uplinkbitbuffer,AGGR_uplinkbytebuffer,AGGR_uplinkflowbuffer,uplinkcostbuffer
HOMEWOODALSATSITE;2,0.11036086883,0.11036086883,0.183095248715,0.111576019407,33473333.9111,15063000260.0,2123000.0,0.279
HOMEWOODALSATSITE;2,0.14612209586,0.14612209586,0.326345935534,0.14796819778,44320000.0,19944000000.0,3784000.0,0.37
HOMEWOODALSATSITE;2,0.162160064615,0.162160064615,0.327035884658,0.163964759702,49184444.1556,22132999870.0,3792000.0,0.41
HOMEWOODALSATSITE;2,0.164475274417,0.164475274417,0.232685341985,0.166364243991,49886665.8,22448999610.0,2698000.0,0.416
HOMEWOODALSATSITE;2,0.168658776911,0.168658776911,0.293832083077,0.170763298519,51155555.5556,23020000000.0,3407000.0,0.427
HOMEWOODALSATSITE;2,0.125885974231,0.125885974231,0.175247077433,0.127172667281,38182222.5111,17182000130.0,2032000.0,0.318
HOMEWOODALSATSITE;2,0.185436733265,0.185436733265,0.528328541512,0.187559688537,56244443.8667,25309999740.0,6126000.0,0.469
HOMEWOODALSATSITE;2,0.197569614871,0.197569614871,0.307803552833,0.199557109979,59924443.8667,26965999740.0,3569000.0,0.499
HOMEWOODALSATSITE;2,0.199577111424,0.199577111424,0.343767150909,0.201556680219,60533333.6222,27240000130.0,3986000.0,0.504
HOMEWOODALSATSITE;2,0.182725885066,0.182725885066,0.0609742538115,0.184760290201,55422221.9333,24939999870.0,707000.0,0.462
HOMEWOODALSATSITE;2,0.170856763661,0.170856763661,0.245276913493,0.172762868759,51822222.5111,23320000130.0,2844000.0,0.432
HOMEWOODALSATSITE;2,0.121673168118,0.121673168118,0.272098685679,0.123173526801,36904444.7333,16607000130.0,3155000.0,0.308
HOMEWOODALSATSITE;2,0.180161572112,0.180161572112,0.407932419418,0.182360805913,54644445.3111,24590000390.0,4730000.0,0.456
HOMEWOODALSATSITE;2,0.157522313628,0.157522313628,0.240361025987,0.159165791126,47777777.2,21499999740.0,2787000.0,0.398
HOMEWOODALSATSITE;2,0.112654098774,0.112654098774,0.17291849914,0.113975503695,34168888.8889,15376000000.0,2005000.0,0.285
HOMEWOODALSATSITE;2,0.0648237288682,0.0648237288682,0.048555169584,0.0655859038809,19661555.2667,8847699870.0,563000.0,0.164
HOMEWOODALSATSITE;2,0.137652522966,0.137652522966,0.247088029943,0.139170088723,41751110.8222,18787999870.0,2865000.0,0.348
HOMEWOODALSATSITE;2,0.122354542763,0.122354542763,0.260973256059,0.123973354897,37111111.1111,16700000000.0,3026000.0,0.31
HOMEWOODALSATSITE;2,0.102858408734,0.102858408734,0.182319055951,0.103977652494,31197777.7778,14039000000.0,2114000.0,0.26
HOMEWOODALSATSITE;2,0.152320415811,0.152320415811,0.247433004505,0.153966908501,46200000.0,20790000000.0,2869000.0,0.385
HOMEWOODALSATSITE;2,0.118053817218,0.118053817218,0.155497283765,0.11917438632,35806666.6667,16113000000.0,1803000.0,0.298
HOMEWOODALSATSITE;2,0.0925205488631,0.0925205488631,0.215781588453,0.0935798872447,28062222.2222,12628000000.0,2502000.0,0.234
HOMEWOODALSATSITE;2,0.118178369747,0.118178369747,0.250968993764,0.119574300368,35844444.4444,16130000000.0,2910000.0,0.299
HOMEWOODALSATSITE;2,0.0880513110735,0.0880513110735,0.0567483154285,0.0891808327161,26706666.6667,12018000000.0,658000.0,0.223
HOMEWOODALSATSITE;2,0.135835522325,0.135835522325,0.536952905559,0.137170518483,41200000.0,18540000000.0,6226000.0,0.343
