transitsite,PEAK_downlinkbitbuffer(%),PEAK_downlinkbytebuffer(%),PEAK_downlinkflowbuffer(%),downlinkcostbuffer(%),PEAK_downlinkbitbuffer,PEAK_downlinkbytebuffer,PEAK_downlinkflowbuffer,downlinkcostbuffer
ROSWELLGASATSITE;2,0.0357411121259,0.0357411121259,8.05695501787e-05,0.0525054421366,1546666.66667,58000000.0,8.0,0.0105
NASHVILLE1TNSATSITE;2,0.146045578859,0.146045578859,8.56051470649e-05,0.0955098995056,6320000.0,237000000.0,8.5,0.0191
LOUISVILLEKYSATSITE;2,0.134953509579,0.134953509579,8.05695501787e-05,0.125513009298,5840000.0,219000000.0,8.0,0.0251
LOUISVILLEKYSATSITE;2,0.0444915223361,0.0444915223361,7.55339532925e-05,0.0570059086054,1925333.33333,72200000.0,7.5,0.0114
LOUISVILLEKYSATSITE;2,0.072098450323,0.072098450323,7.55339532925e-05,0.0990102623147,3120000.0,117000000.0,7.5,0.0198
NORCROSSGASATSITE;2,0.0168845943491,0.0168845943491,0.00010574753461,0.0201020835609,730666.666667,27400000.0,10.5,0.00402
LOUISVILLEKYSATSITE;2,0.0696335460384,0.0696335460384,7.55339532925e-05,0.0910094330367,3013333.33333,113000000.0,7.5,0.0182
LOUISVILLEKYSATSITE;2,0.0690173199673,0.0690173199673,8.05695501787e-05,0.0890092257172,2986666.66667,112000000.0,8.0,0.0178
NORCROSSGASATSITE;2,0.0589728350078,0.0589728350078,9.0640743951e-05,0.0865089665679,2552000.0,95700000.0,9.0,0.0173
ROSWELLGASATSITE;2,0.0565695533304,0.0565695533304,7.55339532925e-05,0.0730075671613,2448000.0,91800000.0,7.5,0.0146
NORCROSSGASATSITE;2,0.0887365542437,0.0887365542437,7.55339532925e-05,0.0795082409497,3840000.0,144000000.0,7.5,0.0159
LOUISVILLEKYSATSITE;2,0.0534268003676,0.0534268003676,7.55339532925e-05,0.0715074116717,2312000.0,86700000.0,7.5,0.0143
LOUISVILLEKYSATSITE;2,0.0518246125826,0.0518246125826,9.0640743951e-05,0.0730075671613,2242666.66667,84100000.0,9.0,0.0146
NORCROSSGASATSITE;2,0.0621772105777,0.0621772105777,8.56051470649e-05,0.0750077744808,2690666.66667,100900000.0,8.5,0.015
ROSWELLGASATSITE;2,0.0347551504121,0.0347551504121,8.05695501787e-05,0.046754846093,1504000.0,56400000.0,8.0,0.00935
ROSWELLGASATSITE;2,0.0381443938034,0.0381443938034,9.56763408372e-05,0.0405542034026,1650666.66667,61900000.0,9.5,0.00811
ROSWELLGASATSITE;2,0.0343854147694,0.0343854147694,8.05695501787e-05,0.0498551674382,1488000.0,55800000.0,8.0,0.00997
NORCROSSGASATSITE;2,0.0653199635405,0.0653199635405,7.55339532925e-05,0.0795082409497,2826666.66667,106000000.0,7.5,0.0159
NORCROSSGASATSITE;2,0.067784867825,0.067784867825,9.0640743951e-05,0.0680070488626,2933333.33333,110000000.0,9.0,0.0136
NORCROSSGASATSITE;2,0.089969006386,0.089969006386,7.55339532925e-05,0.070507308012,3893333.33333,146000000.0,7.5,0.0141
HOMEWOODALSATSITE;2,0.00515781221541,0.00515781221541,3.52491782032e-05,0.00545056494561,223200.0,8370000.0,3.5,0.00109
LOUISVILLEKYSATSITE;2,0.0534268003676,0.0534268003676,7.55339532925e-05,0.0755078263107,2312000.0,86700000.0,7.5,0.0151
ROSWELLGASATSITE;2,0.0296404740217,0.0296404740217,8.05695501787e-05,0.0359537265678,1282666.66667,48100000.0,8.0,0.00719
ROSWELLGASATSITE;2,0.0345702825908,0.0345702825908,8.05695501787e-05,0.046954866825,1496000.0,56100000.0,8.0,0.00939
NORCROSSGASATSITE;2,0.13556973565,0.13556973565,7.55339532925e-05,0.0955098995056,5866666.66667,220000000.0,7.5,0.0191
LOUISVILLEKYSATSITE;2,0.0193494986337,0.0193494986337,9.0640743951e-05,0.0266027573492,837333.333333,31400000.0,9.0,0.00532
NORCROSSGASATSITE;2,0.0296404740217,0.0296404740217,9.56763408372e-05,0.0268527832641,1282666.66667,48100000.0,9.5,0.00537
ROSWELLGASATSITE;2,0.0322286235205,0.0322286235205,9.56763408372e-05,0.0373038665085,1394666.66667,52300000.0,9.5,0.00746
NORCROSSGASATSITE;2,0.0819580674612,0.0819580674612,7.55339532925e-05,0.0930096403562,3546666.66667,133000000.0,7.5,0.0186
ROSWELLGASATSITE;2,0.0306264357355,0.0306264357355,7.55339532925e-05,0.0433044884669,1325333.33333,49700000.0,7.5,0.00866
HOMEWOODALSATSITE;2,0.0489899726554,0.0489899726554,8.05695501787e-05,0.0550057012859,2120000.0,79500000.0,8.0,0.011
ROSWELLGASATSITE;2,0.018425159527,0.018425159527,8.56051470649e-05,0.019502021365,797333.333333,29900000.0,8.5,0.0039
HOMEWOODALSATSITE;2,0.0101677301738,0.0101677301738,3.0213581317e-05,0.0058506064095,440000.0,16500000.0,3.0,0.00117
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSWELLGASATSITE;2,0.0279766636296,0.0279766636296,7.55339532925e-05,0.0387540168151,1210666.66667,45400000.0,7.5,0.00775
LOUISVILLEKYSATSITE;2,0.0398698268025,0.0398698268025,7.55339532925e-05,0.0615063750743,1725333.33333,64700000.0,7.5,0.0123
ROSWELLGASATSITE;2,0.035802734733,0.035802734733,8.05695501787e-05,0.0451046750545,1549333.33333,58100000.0,8.0,0.00902
HOMEWOODALSATSITE;2,0.00104758432093,0.00104758432093,2.51779844308e-05,0.000805083446094,45333.3333333,1700000.0,2.5,0.000161
ROSWELLGASATSITE;2,0.0684010938962,0.0684010938962,7.55339532925e-05,0.0650067378834,2960000.0,111000000.0,7.5,0.013
NORCROSSGASATSITE;2,0.0435055606223,0.0435055606223,7.55339532925e-05,0.0570059086054,1882666.66667,70600000.0,7.5,0.0114
NORCROSSGASATSITE;2,0.0504689152261,0.0504689152261,7.55339532925e-05,0.0502552089021,2184000.0,81900000.0,7.5,0.01005
ROSWELLGASATSITE;2,0.0745633546075,0.0745633546075,7.55339532925e-05,0.0735076189912,3226666.66667,121000000.0,7.5,0.0147
LOUISVILLEKYSATSITE;2,0.0464018231566,0.0464018231566,8.05695501787e-05,0.0680070488626,2008000.0,75300000.0,8.0,0.0136
ROSWELLGASATSITE;2,0.0382060164105,0.0382060164105,9.0640743951e-05,0.0480049756677,1653333.33333,62000000.0,9.0,0.0096
NORCROSSGASATSITE;2,0.0338308113054,0.0338308113054,7.55339532925e-05,0.0438045402968,1464000.0,54900000.0,7.5,0.00876
NORCROSSGASATSITE;2,0.0394384685528,0.0394384685527,7.55339532925e-05,0.0545056494561,1706666.66667,64000000.0,7.5,0.0109
HOMEWOODALSATSITE;2,0.0453542388357,0.0453542388357,7.55339532925e-05,0.0605062714145,1962666.66667,73600000.0,7.5,0.0121
NORCROSSGASATSITE;2,0.0690173199673,0.0690173199673,8.56051470649e-05,0.0540055976262,2986666.66667,112000000.0,8.5,0.0108
ROSWELLGASATSITE;2,0.0414720145875,0.0414720145875,7.55339532925e-05,0.0545056494561,1794666.66667,67300000.0,7.5,0.0109
LOUISVILLEKYSATSITE;2,0.0423963536942,0.0423963536942,7.55339532925e-05,0.0635065823938,1834666.66667,68800000.0,7.5,0.0127
LOUISVILLEKYSATSITE;2,0.0464634457637,0.0464634457637,8.56051470649e-05,0.0368538198616,2010666.66667,75400000.0,8.5,0.00737
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSWELLGASATSITE;2,0.089969006386,0.089969006386,7.55339532925e-05,0.0540055976262,3893333.33333,146000000.0,7.5,0.0108
NORCROSSGASATSITE;2,0.0223690063823,0.0223690063823,9.0640743951e-05,0.0259026847874,968000.0,36300000.0,9.0,0.00518
