transitsite,AGGR_totalbitbuffer(%),AGGR_totalByteBuffer(%),AGGR_totalflowbuffer(%),totalcostbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_downlinkbytebuffer(%),AGGR_totalbitbuffer,AGGR_totalByteBuffer,AGGR_totalflowbuffer,totalcostbuffer,AGGR_uplinkbytebuffer,AGGR_downlinkbytebuffer
ROSWELLGASATSITE;2,0.0614488596009,0.0614488596009,0.0109942133463,0.0621066357865,0.0656538357905,0.00855364534829,20119577.7778,9053810000.0,132302.5,0.16772,8961000000.0,92810000.0
ROSWELLGASATSITE;2,0.0955565429463,0.0955565429463,0.000209326531391,0.0967592650312,0.0963230642938,0.0859143216644,31287111.1111,14079200000.0,2519.0,0.2613,13147000000.0,932200000.0
HOMEWOODALSATSITE;2,0.0587964040247,0.0587964040247,0.11459360333,0.0592479234787,0.063470503231,0.0,19251111.1111,8663000000.0,1379000.0,0.16,8663000000.0,0.0
NORCROSSGASATSITE;2,0.0995568431347,0.0995568431347,0.000233965402592,0.100721469914,0.0995467767978,0.0996834695475,32596888.8889,14668600000.0,2815.5,0.272,13587000000.0,1081600000.0
ROSWELLGASATSITE;2,0.0838746347613,0.0838746347613,0.000204880731696,0.0846875006224,0.0843293884553,0.0781541994973,27462222.2222,12358000000.0,2465.5,0.2287,11510000000.0,848000000.0
ROSWELLGASATSITE;2,0.0928851514395,0.0928851514395,0.000202886354264,0.0936857790007,0.0947331878998,0.0696383409672,30412444.4444,13685600000.0,2441.5,0.253,12930000000.0,755600000.0
ROSWELLGASATSITE;2,0.0273910612341,0.0273910612341,5.92911790977e-05,0.0276872952406,0.0276426020593,0.0242268802145,8968377.77778,4035770000.0,713.5,0.07477,3772900000.0,262870000.0
NORCROSSGASATSITE;2,0.0684204720042,0.0684204720042,0.000329820167959,0.0692830405179,0.0682840921289,0.0701360210112,22402222.2222,10081000000.0,3969.0,0.1871,9320000000.0,761000000.0
ROSWELLGASATSITE;2,0.0667189530744,0.0667189530744,0.000157888213435,0.0672834231005,0.0657930415577,0.0783661743309,21845111.1111,9830300000.0,1900.0,0.1817,8980000000.0,850300000.0
LOUISVILLEKYSATSITE;2,0.100060443871,0.100060443871,0.000253285933973,0.100980679579,0.10061646322,0.0930661682222,32761777.7778,14742800000.0,3048.0,0.2727,13733000000.0,1009800000.0
LOUISVILLEKYSATSITE;2,0.0835671804034,0.0835671804034,0.000163663598084,0.0845393808137,0.0841388963528,0.076375454155,27361555.5556,12312700000.0,1969.5,0.2283,11484000000.0,828700000.0
NORCROSSGASATSITE;2,0.0772626692989,0.0772626692989,0.000356370317534,0.078022109231,0.0779918627373,0.0680900030526,25297333.3333,11383800000.0,4288.5,0.2107,10645000000.0,738800000.0
HOMEWOODALSATSITE;2,0.0870075471586,0.0870075471586,0.000236998518271,0.0880942562224,0.0864467814409,0.0940615283101,28488000.0,12819600000.0,2852.0,0.2379,11799000000.0,1020600000.0
LOUISVILLEKYSATSITE;2,0.0820747032886,0.0820747032886,0.000224325911667,0.082910062918,0.0811349824287,0.0938956349621,26872888.8889,12092800000.0,2699.5,0.2239,11074000000.0,1018800000.0
HOMEWOODALSATSITE;2,0.0432947317642,0.0432947317642,0.106782291718,0.0436953435655,0.0467365046878,0.0,14175555.5556,6379000000.0,1285000.0,0.118,6379000000.0,0.0
ROSWELLGASATSITE;2,0.0947149460285,0.0947149460285,0.000359195685564,0.0957964862746,0.0964109837258,0.0733801575941,31011555.5556,13955200000.0,4322.5,0.2587,13159000000.0,796200000.0
LOUISVILLEKYSATSITE;2,0.0834232944787,0.0834232944787,0.000190795441077,0.0844282909571,0.0829226775445,0.089720652371,27314444.4444,12291500000.0,2296.0,0.228,11318000000.0,973500000.0
LOUISVILLEKYSATSITE;2,0.0732976618844,0.0732976618844,0.00020122437307,0.0742080241571,0.0726361040092,0.0816195272109,23999111.1111,10799600000.0,2421.5,0.2004,9914000000.0,885600000.0
NORCROSSGASATSITE;2,0.0803161729547,0.0803161729547,0.000223868866838,0.0810215353571,0.0812375550993,0.0687259275532,26297111.1111,11833700000.0,2694.0,0.2188,11088000000.0,745700000.0
ROSWELLGASATSITE;2,0.0708658540163,0.0708658540163,0.0125656996643,0.0715048376484,0.0709143484673,0.0702558328736,23202888.8889,10441300000.0,151213.5,0.1931,9679000000.0,762300000.0
NORCROSSGASATSITE;2,0.0567114155315,0.0567114155315,0.000134994422487,0.0573223659656,0.0553745888745,0.0735276183478,18568444.4444,8355800000.0,1624.5,0.1548,7558000000.0,797800000.0
NORCROSSGASATSITE;2,0.0576595694784,0.0576595694784,0.000158262159203,0.0580999949613,0.0579462322583,0.0540535825533,18878888.8889,8495500000.0,1904.5,0.1569,7909000000.0,586500000.0
LOUISVILLEKYSATSITE;2,0.0350921481271,0.0350921481271,4.15495298512e-05,0.0354228522498,0.036118035297,0.0221873136639,11489866.6667,5170440000.0,500.0,0.09566,4929700000.0,240740000.0
NORCROSSGASATSITE;2,0.0692308483912,0.0692308483912,0.000166530515644,0.0698014598483,0.0682181525549,0.0819697465011,22667555.5556,10200400000.0,2004.0,0.1885,9311000000.0,889400000.0
HOMEWOODALSATSITE;2,0.016745457486,0.016745457486,0.0302501352082,0.016930094134,0.0179102872761,0.00209283674786,5482795.55556,2467258000.0,364025.0,0.04572,2444550000.0,22708000.0
HOMEWOODALSATSITE;2,0.0361598902813,0.0361598902813,0.0645704623606,0.0365056080514,0.0386845500473,0.00440170349999,11839466.6667,5327760000.0,777030.0,0.098584,5280000000.0,47760000.0
NORCROSSGASATSITE;2,0.024303282865,0.024303282865,3.64389376795e-05,0.0245360463106,0.0238364233189,0.0301759999993,7957377.77778,3580820000.0,438.5,0.06626,3253400000.0,327420000.0
LOUISVILLEKYSATSITE;2,0.0756106959941,0.075610695994,0.000205503974644,0.0764668512397,0.0746802308015,0.0873151988252,24756444.4444,11140400000.0,2473.0,0.2065,10193000000.0,947400000.0
LOUISVILLEKYSATSITE;2,0.0642885026206,0.0642885026206,0.000156683277069,0.0650245960179,0.0640273262998,0.0675738904144,21049333.3333,9472200000.0,1885.5,0.1756,8739000000.0,733200000.0
NORCROSSGASATSITE;2,0.0815398820215,0.0815398820215,0.000204672984047,0.0823175836832,0.0732881731293,0.185339734893,26697777.7778,12014000000.0,2463.0,0.2223,10003000000.0,2011000000.0
ROSWELLGASATSITE;2,0.0787700779718,0.0787700779718,0.000187637676808,0.0795773672223,0.0795377794154,0.0691130120319,25790888.8889,11605900000.0,2258.0,0.2149,10856000000.0,749900000.0
LOUISVILLEKYSATSITE;2,0.0838230530147,0.0838230530147,0.00024867393616,0.0846504706702,0.081545273111,0.112475689937,27445333.3333,12350400000.0,2992.5,0.2286,11130000000.0,1220400000.0
ROSWELLGASATSITE;2,0.0749530287252,0.0749530287252,0.00035470833634,0.0758743720049,0.0706579167909,0.128982078062,24541111.1111,11043500000.0,4268.5,0.2049,9644000000.0,1399500000.0
NORCROSSGASATSITE;2,0.0369494303575,0.0369494303575,4.36685558737e-05,0.037281755849,0.038034678913,0.0232978774657,12097977.7778,5444090000.0,525.5,0.10068,5191300000.0,252790000.0
HOMEWOODALSATSITE;2,0.0334249717812,0.0334249717812,0.0683905261351,0.033808346335,0.0360821348623,0.0,10944000.0,4924800000.0,823000.0,0.0913,4924800000.0,0.0
LOUISVILLEKYSATSITE;2,0.0799225227835,0.0799225227835,0.000223868866838,0.0807993556441,0.0774863260038,0.110567916435,26168222.2222,11775700000.0,2694.0,0.2182,10576000000.0,1199700000.0
ROSWELLGASATSITE;2,0.0521708644184,0.0521708644184,0.000124939436263,0.0527676818482,0.0521582029899,0.0523301349936,17081777.7778,7686800000.0,1503.5,0.1425,7119000000.0,567800000.0
NASHVILLE1TNSATSITE;2,0.0782637624068,0.0782637624068,0.000129177488308,0.0789108280832,0.0769295029349,0.0950476721009,25625111.1111,11531300000.0,1554.5,0.2131,10500000000.0,1031300000.0
LOUISVILLEKYSATSITE;2,0.0803657185797,0.0803657185797,0.000241485867495,0.0811326252136,0.0768342568837,0.124788662877,26313333.3333,11841000000.0,2906.0,0.2191,10487000000.0,1354000000.0
LOUISVILLEKYSATSITE;2,0.0694215651121,0.0694215651121,0.000156101583651,0.0701347294179,0.0704161383531,0.0569106346575,22730000.0,10228500000.0,1878.5,0.1894,9611000000.0,617500000.0
LOUISVILLEKYSATSITE;2,0.0811679504804,0.0811679504804,0.000217553338301,0.0821324339223,0.0797868844725,0.0985406487058,26576000.0,11959200000.0,2618.0,0.2218,10890000000.0,1069200000.0
NORCROSSGASATSITE;2,0.0474421078011,0.0474421078011,0.014511754994,0.0477760442951,0.0496231927027,0.0200058161378,15533488.8889,6990070000.0,174632.0,0.12902,6773000000.0,217070000.0
